id,Title,Votes,Status,Types,Episodes,Score,Source,Members,Popularity,Favourites,Rating,Year,Season,Genres,Studios
52025,Tsubuyaki-tai × Otona no I,2,finished_airing,ona,6,,,30,19977,,pg_13,2014,fall,['Comedy'],
1850,Haou Daikei Ryuu Knight: Adeu Legend II,229,finished_airing,ova,3,5.99,,838,12192,,pg_13,1995,fall,"['Action', 'Adventure', 'Fantasy', 'Mecha']",['Sunrise']
3130,Kaibutsu-kun (1980),504,finished_airing,tv,94,6.51,,1080,11484,,g,1980,fall,"['Comedy', 'Horror', 'Kids']",['Shin-Ei Animation']
7482,"Yume kara, Samenai",562,finished_airing,ova,1,4.56,,1473,10693,,pg_13,1987,winter,"['Romance', 'School']",['Shaft']
16954,Milky Passion: Dougenzaka - Ai no Shiro,304,finished_airing,ova,1,5.21,manga,940,11854,,r+,1990,spring,"['Josei', 'Romance']",
30010,Frame Arms: A Violent Struggle,353,finished_airing,ova,1,4.94,other,1331,10946,,pg,2015,spring,['Mecha'],['Studio A-CAT']
31034,Nintama Rantarou: Ninjutsu Gakuen to Nazo no Onna - Kore wa Jiken Da yo! no Dan,64,finished_airing,special,1,,,334,15092,,g,2013,winter,['Comedy'],
35130,Tat-chan - Momo-chan no Fushigina Taiken,10,finished_airing,ova,1,,original,109,18532,,g,,,"['Drama', 'Kids']",
35642,Lei Su Deng Shandian Chong Xian,140,finished_airing,tv,26,5.85,original,358,14798,,pg,,,"['Kids', 'Racing']",
36410,Littleforestmello,74,finished_airing,ona,3,,original,425,14152,,g,2016,summer,['Kids'],
37690,Fure! Fure! Daijoubu!,91,finished_airing,music,1,,original,180,17388,,g,2010,fall,"['Kids', 'Music']",
39226,Captain Tsubasa no Shouka Sakusen,148,finished_airing,ova,1,6.3,manga,622,13040,,g,,,"['Educational', 'Kids', 'Sports']",
39994,Tanabata no Oto,62,finished_airing,music,5,,original,169,17563,,pg_13,2019,spring,"['Music', 'School']",
40250,Cyborg 009: The Cyborg Soldier - Yomi no Gunzou,120,finished_airing,special,1,6.06,manga,587,13193,,pg_13,2002,summer,"['Action', 'Adventure', 'Mecha', 'Sci-Fi', 'Shounen']",
41786,Akaito,51,finished_airing,music,2,,manga,114,18465,,pg_13,2015,winter,"['Drama', 'Music', 'Romance']",
42042,Ojisan to Sakana,57,finished_airing,special,1,,other,146,17982,,g,2019,spring,['Comedy'],['Liberty Animation Studio']
43322,Yue Chen,2,finished_airing,tv,13,,,35,19841,,pg_13,,,['Sci-Fi'],
43578,Qiang Zhen Tou,7,finished_airing,movie,1,,original,38,19688,,g,,,['Kids'],['Shanghai Animation Film Studio']
43834,Baixue Gongzhu Yu Gingwa Wangzi,1,finished_airing,movie,1,,other,24,20130,,pg,,,"['Fantasy', 'Kids']",['Shanghai Animation Film Studio']
44602,Hua Jianghu Zhi Ling Zhu secret episodes,,finished_airing,special,40,,original,,,,pg_13,,,['Adventure'],
45114,Ali Baba Yu Shen Deng,,finished_airing,movie,1,,original,,,,pg,,,"['Adventure', 'Fantasy', 'Kids']",
45370,Mu Mu Buluo season2,,finished_airing,tv,52,,original,,,,pg,,,['Kids'],
45882,Ju Ping Jiejie Jiang Gushi,,finished_airing,tv,120,,original,,,,pg,,,['Kids'],
46138,Haha Xiong Tonghuashijie Zhi Qimiao Hua Shi,,finished_airing,tv,35,,original,,,,pg,,,['Kids'],
46906,Meishi Da Maoxian 2 Yu Re Pian,,finished_airing,tv,6,,original,,,,pg,,,['Fantasy'],
47418,Bishoujo Senshi Sailor Moon Eternal Movie 1 Recap,,finished_airing,ona,1,,manga,,,,pg_13,,,"['Mahou Shoujo', 'Mythology', 'Romance', 'Shoujo']","['Toei Animation', 'Studio Deen']"
47674,Xiaolu Xingren Er,,finished_airing,tv,52,,original,,,,pg,,,['Fantasy'],
47930,Xiao Gou Duo Bi,,finished_airing,tv,40,,original,,,,pg,,,['Kids'],
48186,Lobotegseu,,finished_airing,tv,26,,original,,,,pg,,,['Kids'],
50234,Cheng Li Laile Liao Yi Tiao Long,,not_yet_aired,movie,,,picture_book,42,19479,,,,,['Fantasy'],
50746,Zoku Zou no Senaka: Baton Touch,26,finished_airing,ova,1,,,90,18782,,g,2009,winter,"['Drama', 'Seinen', 'Slice of Life']",
51514,Hisui,44,finished_airing,music,1,,original,84,18856,,g,2021,fall,['Music'],['GEEK TOYS']
52026,Vicky the Victim,,finished_airing,unknown,1,,,,,,g,,,['Comedy'],
1851,Haou Daikei Ryuu Knight: Adeu Legend Final,207,finished_airing,ova,1,5.97,,791,12355,,pg_13,1996,spring,"['Adventure', 'Comedy', 'Fantasy', 'Mecha', 'Parody']",['Sunrise']
17467,Otoko Ippiki Gaki Daishou,131,finished_airing,tv,156,,,909,11948,,pg_13,1969,fall,"['Action', 'Delinquents', 'Drama', 'Shounen']",
17979,Kiki to Lala no Papa to Mama ni Aitai,104,finished_airing,ova,1,,,348,14904,,g,1994,spring,['Kids'],
18491,Xi Yangyang Yu Hui Tailang: Kaixin Chuang Long Nian,141,finished_airing,movie,1,5.65,,398,14377,,g,2012,winter,"['Adventure', 'Comedy', 'Kids']",
23099,Puchitto Gargantia: Marumaru no Gargantia,1419,finished_airing,special,1,6.04,original,3031,8793,,pg_13,2013,summer,"['Comedy', 'Mecha', 'Sci-Fi']",['Production I.G']
23611,Bunna yo Ki kara Orite Koi,40,finished_airing,movie,1,,,200,17027,,pg,1987,winter,"['Adventure', 'Kids']",
23867,Saru Kani Gassen: Ijimekkozaru to Shoujiki Kani-san,41,finished_airing,ova,1,,,210,16858,,g,1997,winter,"['Comedy', 'Kids']",
27451,Porong Porong Pororo 2,165,finished_airing,tv,52,5.78,,419,14207,,g,2006,winter,['Kids'],
27963,Shouta no Sushi: Kokoro ni Hibiku Shari no Aji,29,finished_airing,special,1,,,256,16146,,g,1999,fall,"['Gore', 'Gourmet', 'Shounen']",
28987,Kamakura,183,finished_airing,movie,1,5.48,original,404,14324,,g,,,"['Avant Garde', 'Music']",
29499,Hasu no Yousei: Bonyo Bonyo,33,finished_airing,special,1,,,182,17355,,pg,1998,summer,"['Fantasy', 'Kids']",
30267,Chan Shuo A Kuan,32,finished_airing,movie,1,,,143,18031,,,,,"['Comedy', 'Slice of Life']",
31547,Ryouma 30 Seconds,30,finished_airing,tv,5,,,253,16173,,g,2009,summer,['Historical'],
32059,Master of Torque 3,226,finished_airing,ona,1,5.11,original,622,13041,,g,2016,spring,"['Action', 'Sci-Fi']",['Shimogumi']
33083,Wa Wa Wa Wappi-chan,55,finished_airing,tv,26,,original,198,17078,,g,2006,summer,['Kids'],
34363,Ocha-ken: Ryokutto Monogatari,45,finished_airing,tv,13,,original,269,15992,,g,2008,fall,"['Kids', 'Slice of Life']",
35131,Luna-tan: 1-mannen no Himitsu,40,finished_airing,ona,10,,game,281,15810,,g,2017,spring,['Fantasy'],['Signal.MD']
35387,Kekkaku Yobou,169,finished_airing,movie,1,5.44,original,340,15022,,g,,,"['Drama', 'Educational', 'Historical']",
36155,Bibury,765,finished_airing,ona,1,5.38,original,1440,10756,,g,2017,summer,['Slice of Life'],['Bibury Animation Studios']
36411,Mushinin,29,finished_airing,ona,13,,other,197,17098,,g,2017,summer,"['Samurai', 'Shounen']",
36667,Machibouke (2017),84,finished_airing,music,1,,music,169,17571,,g,2017,fall,"['Kids', 'Music']",
37691,Boer no Mori e,67,finished_airing,music,1,,original,148,17931,,g,2002,spring,"['Kids', 'Music']",
37947,Rocket Dive,105,finished_airing,music,1,,original,216,16753,,g,2018,spring,['Music'],
39227,Captain Tsubasa no Koutsuu Anzen,161,finished_airing,ova,1,6.38,manga,651,12912,,g,,,"['Educational', 'Kids', 'Sports']",
41019,Duel Masters Zero: Tokubetsu-hen - Tamashii Shoukan Special!,46,finished_airing,special,1,,original,249,16241,,g,2008,winter,"['Kids', 'Strategy Game']",
42811,Shokubutsu no Kimochi-hen,45,finished_airing,special,1,,original,94,18724,,g,,,['Music'],
43323,Timeless Tree,60,finished_airing,music,1,,original,127,18288,,g,2019,spring,"['Avant Garde', 'Music']",['Saigo no Shudan']
43579,Cao Ren,12,finished_airing,movie,1,,original,44,19399,,g,,,['Kids'],['Shanghai Animation Film Studio']
44347,Lan Mao Xixing Ji,,finished_airing,tv,52,,original,,,,pg,,,"['Adventure', 'Fantasy', 'Kids']",
44603,Hua Jiang Hu Zhi Bu Liang Ren season1 secret episodes,,finished_airing,special,4,,original,,,,pg_13,,,['Adventure'],
45115,Qimiao Wangguo Zhi Mofa Qi Yuan,,currently_airing,movie,1,,original,,,,pg,,,"['Adventure', 'Fantasy', 'Kids']",
45371,Tianyan Xiao Shentong,1,finished_airing,tv,500,,original,23,20229,,pg,,,"['Fantasy', 'Kids', 'School']",
45883,Jingbao Zhanshi,,finished_airing,tv,130,,original,,,,pg,,,"['Adventure', 'Kids']",
46139,Haha Xiong Zhi Shikong Tanxian,,finished_airing,tv,14,,original,,,,pg,,,['Kids'],
46395,Xianggu Teqin Dui Zhi Guoshu Xiao Yingxiong,,finished_airing,tv,42,,original,,,,pg,,,['Fantasy'],
46907,Dongnan Te Weidui,,finished_airing,tv,52,,original,,,,pg,,,['Action'],
47675,Xiaolu Xingren Er season2,,currently_airing,tv,,,original,,,,pg,,,['Fantasy'],
47931,Qilin Xiansheng,,finished_airing,ona,16,,original,,,,g,,,['Fantasy'],
48187,Arpo The Robot,5,finished_airing,tv,42,,original,57,19165,,pg,,,['Kids'],
48699,Cartoon Network Japan CM's,,finished_airing,special,4,,,,,,pg,,,"['Comedy', 'Kids']",
48955,Tear Drops,,finished_airing,music,1,,original,,,,pg_13,,,['Music'],
50235,Long Wu,,not_yet_aired,movie,1,,picture_book,72,19002,,,,,['Fantasy'],
50747,Algo,77,finished_airing,music,1,,original,150,17893,,pg_13,2021,fall,"['Avant Garde', 'Music']",
51259,"Piece, Peace",,finished_airing,movie,1,,,,,,,,,['Drama'],
52027,BYE-BYE,,finished_airing,movie,1,,,,,,,,,['Avant Garde'],
828,Jinshin Yuugi,692,finished_airing,ova,2,5.71,visual_novel,2069,9805,,rx,2001,winter,['Hentai'],['Office AO']
10812,Toumei Shounen Tantei Akira,162,finished_airing,special,1,5.02,original,417,14227,,pg_13,,,"['Action', 'Shounen']",['Knack Productions']
29756,Sinbad: Soratobu Hime to Himitsu no Shima,516,finished_airing,movie,1,6.23,original,1986,9934,,g,2015,summer,['Adventure'],['Nippon Animation']
30012,Tekusuke Monogatari,145,finished_airing,movie,1,5.46,original,349,14892,,g,,,['Historical'],
30268,Huang Feihong Yong Chuang Tianxia,30,finished_airing,movie,1,,,148,17937,,,,,"['Action', 'Martial Arts', 'Shounen']",
32316,Mahou Shoujo Lyrical Nanoha: The Movie 2nd A's Mini Picture Drama,281,finished_airing,special,2,5.96,original,1420,10789,,pg_13,2013,winter,"['Comedy', 'Parody']",
33084,Wa Wa Wa Wappi-chan 2nd Season,50,finished_airing,tv,26,,original,166,17624,,g,,,['Kids'],
35388,Ameya Tanuki,216,finished_airing,movie,1,4.69,original,408,14289,,g,,,['Comedy'],
36668,Senro wa Tsudzuku yo Dokomademo,84,finished_airing,music,1,,music,190,17216,,g,2017,fall,"['Kids', 'Music']",
37180,A Tang Qi Yu,76,finished_airing,movie,1,,original,303,15470,,g,2017,summer,"['Adventure', 'Comedy', 'Kids']",['Light Chaser Animation Studios']
37692,Tousan no Kiteki,89,finished_airing,music,1,,original,198,17077,,g,2018,spring,"['Kids', 'Music']",
39228,Yanbou Ninbou Tonbou no Koutsuu Anzen,43,finished_airing,ova,1,,radio,137,18130,,g,1997,spring,['Kids'],
39996,Ake-Vono,186,finished_airing,music,1,5.3,original,311,15355,,g,2013,summer,"['Avant Garde', 'Music']",
40252,Yumekui Shoujo,137,finished_airing,music,1,5.79,,260,16102,,g,2017,fall,"['Fantasy', 'Music']",
41276,Onigiri ni Naritai Cogimyun,16,currently_airing,tv,,,other,205,16937,,g,2020,winter,"['Fantasy', 'Kids', 'School']",
42812,Black Channel,,currently_airing,ona,,,manga,,,,,,,['Mythology'],
43580,Hai Li Bu,6,finished_airing,movie,1,,other,38,19659,,g,,,['Kids'],['Shanghai Animation Film Studio']
43836,Boshi Wa Dou Bianselong,11,finished_airing,movie,1,,original,30,19965,,pg,,,"['Fantasy', 'Kids']",['Shanghai Animation Film Studio']
44604,Hua Jianghu: Bu Liang Ren season1 recap movies,,finished_airing,movie,5,,original,,,,pg_13,,,['Adventure'],
44860,Q Ban Sanguo,,finished_airing,tv,39,,other,,,,g,,,"['Comedy', 'Historical']",
45116,Zui Ke Ai De Ren,3,finished_airing,tv,14,,,21,20444,,r,,,['Historical'],
45884,Shuimu Wawa Shi Wan Ge Weisheme,,finished_airing,tv,365,,original,,,,pg,,,['Kids'],
46140,Mi Mi Mao Juchang Zhi Tansuo Faxian,,finished_airing,tv,110,,original,,,,pg,,,['Kids'],
46396,Xianggu Teqin Dui Ni Xi Xianggu Zhen,,finished_airing,tv,42,,original,,,,pg,,,['Kids'],
46908,Xiongmao Shouzha,,finished_airing,ona,10,,manga,,,,g,,,['Adventure'],
47676,Xiaolu Xingren Er Zhi Nuan Meng Xiao Juchang,,finished_airing,ona,109,,original,,,,pg,,,['Fantasy'],
47932,Xiao Xiao Jiqiren Zhi Zhanshen Tuji,,finished_airing,tv,44,,original,,,,pg,,,['Kids'],
48188,Lobosteulein,,finished_airing,tv,87,,original,,,,pg,,,['Kids'],
49980,Sugar Apple Fairy Tale,,not_yet_aired,unknown,,,light_novel,783,12379,,,,,"['Adventure', 'Fantasy', 'Romance', 'Shoujo']",
50748,Aisou ze!,115,finished_airing,music,1,5.71,other,230,16502,,g,2021,spring,"['Avant Garde', 'Music']",
51004,Ima wo Kakeru Shoujo,58,finished_airing,music,1,,original,99,18659,,g,2016,spring,['Music'],
51516,At Atelier,93,finished_airing,music,1,,original,172,17519,,g,2022,winter,['Music'],
51772,Umayuru,,not_yet_aired,unknown,,,game,1733,10310,,pg_13,2022,fall,['Comedy'],['Scooter Films']
52028,Anime Nihon no Mukashibanashi,1,finished_airing,ova,20,,,25,20099,,,1989,spring,"['Fantasy', 'Kids']",
5693,"Shinran-sama: Negai, Soshite Hikari",86,finished_airing,ova,1,,,355,14828,,g,2008,winter,['Historical'],
7229,Black Jack ONA,600,finished_airing,ona,12,6.54,,2618,9192,,pg,2001,winter,"['Drama', 'Medical']",
7485,Urashima Tarou (supposed title),1422,finished_airing,movie,1,4.72,other,2450,9336,,g,1918,winter,['Historical'],
9789,Nezumi Monogatari: George to Gerald no Bouken,356,finished_airing,movie,1,6.47,picture_book,989,11731,,g,2007,fall,"['Adventure', 'Anthropomorphic', 'Kids']",['Madhouse']
10301,Rio: Rainbow Gate! Special,1861,finished_airing,special,1,6.02,,5075,7364,,pg_13,2011,fall,"['Comedy', 'Ecchi', 'Strategy Game']",['Xebec']
12861,Umeboshi Denka: Uchuu no Hate kara Panparopan!,49,finished_airing,movie,1,,,290,15671,,g,1994,winter,['Comedy'],
13373,Kyoto Animation: Hana-hen,2459,finished_airing,special,1,5.74,original,4531,7710,,g,2010,spring,['Slice of Life'],['Kyoto Animation']
17213,Sore Ike! Anpanman: Dadandan to Futago no Hoshi,83,finished_airing,movie,1,,,322,15225,,pg,2009,summer,"['Comedy', 'Kids']",['TMS Entertainment']
17469,Kouchuu Ouja Mushiking: Greatest Champion e no Michi,68,finished_airing,movie,1,,card_game,371,14668,,g,2005,fall,['Strategy Game'],['TMS Entertainment']
17981,Kiki to Lala no Hoshi no Dance Shoes,73,finished_airing,ova,1,,,312,15343,,g,1993,fall,"['Kids', 'Music']",
19517,Taabou no Ryuuguusei Daitanken,46,finished_airing,movie,1,,,235,16440,,g,1991,summer,"['Fantasy', 'Kids', 'Sci-Fi', 'Space']",
20797,Sennen no Yakusoku,41,finished_airing,ova,1,,original,201,17004,,g,2005,winter,"['Educational', 'Kids', 'Slice of Life']",['J.C.F.']
21053,Ikemen Kyuugo-tai Nurse Angels,49,finished_airing,tv,10,,,344,14958,,pg_13,2013,spring,['Comedy'],
22845,Suzu 3 Tarou,30,finished_airing,ona,24,,,166,17622,,g,2009,spring,"['Comedy', 'Kids']",
23869,Ji no Nai Hagaki,24,finished_airing,ova,1,,,174,17490,,g,,,['Slice of Life'],
24637,G-On Riders Special,279,finished_airing,special,1,5.62,original,912,11932,,r+,2003,winter,"['Comedy', 'Ecchi', 'Sci-Fi']",['Shaft']
25149,Lu Ling,135,finished_airing,movie,1,6.19,,325,15192,,g,,,['Kids'],
25661,Mikan Enikki Specials,137,finished_airing,special,2,6.43,manga,436,14067,,g,1993,summer,"['Comedy', 'Pets', 'Shoujo', 'Slice of Life']",['Nippon Animation']
27453,Pororo-wa Noraehaeyo,112,finished_airing,tv,14,5.81,,279,15823,,g,,,"['Kids', 'Music', 'Performing Arts']",
27965,Maboroshi Mabo-chan,35,finished_airing,tv,24,,,208,16888,,pg,1992,spring,"['Adventure', 'Fantasy', 'Kids']",
28989,Maku,163,finished_airing,movie,1,5.49,original,425,14153,,g,2014,summer,"['Avant Garde', 'Music']",
29501,Neko no Sakusen,108,finished_airing,special,1,5.77,,282,15787,,pg,2012,winter,"['Kids', 'Sports', 'Team Sports']",
30781,Matsubara-kun,83,finished_airing,ona,5,,original,244,16318,,g,2015,spring,['Comedy'],
34877,Kaettekita Dr. Slump: Arale-chan Special,77,finished_airing,special,1,,manga,466,13862,,pg_13,1990,fall,"['Comedy', 'Gag Humor', 'Sci-Fi', 'Shounen']",['Toei Animation']
35133,Kaishain x Sumida Suizokukan Bikkuri! Kai Matsuri CM,54,finished_airing,ona,2,,original,200,17035,,g,2017,winter,['Comedy'],
35389,Inaba no Kuni no Usagi-san,176,finished_airing,movie,1,5.19,original,352,14862,,g,,,['Adventure'],
36669,Yadokari,133,finished_airing,ona,1,5.18,original,285,15736,,g,2011,fall,['Music'],
37693,Oyashirazu,68,finished_airing,music,1,,original,165,17626,,g,2018,spring,"['Kids', 'Music']",
39229,Time Slip 1923: Mori no Miracle Jishin Taiken,9,finished_airing,ova,1,,original,75,18971,,g,,,"['Educational', 'Kids']",
39997,Ab-rah,156,finished_airing,music,1,5.68,original,290,15658,,g,2013,fall,['Music'],
40509,Kimi no Tonari ni Itai Kara,93,finished_airing,music,1,,original,181,17383,,g,2019,summer,"['Kids', 'Music', 'School']",
40765,Underdog,55,finished_airing,movie,1,,original,213,16805,,g,2018,summer,"['Adventure', 'Drama']",['Odolttogi']
41277,Rainbow Ruby,18,finished_airing,tv,26,,original,135,18151,,pg,2017,spring,"['Fantasy', 'Kids']",
43581,Da Hua He Xiao Hua,6,finished_airing,movie,1,,original,39,19627,,pg,,,"['Adventure', 'Fantasy', 'Kids']",['Shanghai Animation Film Studio']
43837,Riyuetan,2,finished_airing,movie,1,,other,22,20359,,pg,,,"['Fantasy', 'Kids']",['Shanghai Animation Film Studio']
44093,Greetings,,finished_airing,ona,1,,original,,,,,,,['Slice of Life'],
44349,Rubi Yoyo Jiaoyu Xilie: Kuaile Chengzhang,3,finished_airing,tv,52,,original,19,20512,,pg,,,['Kids'],
44605,Hua Jiang Hu Zhi Bu Liang Ren 2nd Season secret episodes,,finished_airing,special,20,,original,,,,pg_13,,,['Adventure'],
44861,Q Ban Sanguo Zhi San Xiaoqiang,,finished_airing,tv,52,,other,,,,g,,,"['Comedy', 'Historical']",
45885,Jingling Shiji,,finished_airing,tv,52,,original,,,,pg,,,['Kids'],
46141,Baobao Gushi Hui,,finished_airing,tv,36,,original,,,,pg,,,['Kids'],
46397,Xianggu Teqin Dui Zhi Gangtie Xingqiu De Mimi,,finished_airing,tv,26,,original,,,,pg,,,['Kids'],
46909,Shanmao Jimi Zhi Kuaile Pian,,finished_airing,tv,108,,original,,,,pg,,,['Adventure'],
47677,Jiyi U Pan,,finished_airing,ona,15,,original,,,,pg_13,,,['Kids'],
47933,Shitou Wa,,finished_airing,tv,26,,original,,,,pg,,,['Fantasy'],
48189,Lokesboiwa Tolo,,finished_airing,tv,52,,original,,,,pg,,,['Fantasy'],
50749,"Mastering the Craft"" | GR86 | Toyota",,finished_airing,special,1,,manga,,,,,,,['Racing'],
51005,Imaginary Express,47,finished_airing,music,1,,original,95,18709,,g,2020,fall,"['Fantasy', 'Music']",
51261,Tata Tu Ran Xiang Dao,8,finished_airing,ona,12,,,37,19729,,g,2020,summer,"['Anthropomorphic', 'Comedy', 'Kids']",
51517,Zhanguo Qiannian,,not_yet_aired,ona,,,manga,,,,pg_13,,,"['Action', 'Adventure', 'Fantasy']",
52029,Video Ehon Nippon Mukashibahanshi,1,finished_airing,ova,10,,,22,20370,,g,1988,fall,"['Fantasy', 'Kids']",['Mushi Production']
2366,Touma Kishinden Oni,123,finished_airing,tv,25,6.34,game,927,11891,,pg_13,1995,fall,['Supernatural'],['J.C.Staff']
3902,Spotlight,545,finished_airing,ova,2,5.47,visual_novel,1656,10425,,rx,2002,winter,"['Hentai', 'Music']",['Y.O.U.C']
4158,Dore Dore no Uta,1494,finished_airing,music,1,5.75,music,2866,8935,,g,2005,fall,['Music'],['Studio Ghibli']
4926,Marco: Haha wo Tazunete Sanzenri,866,finished_airing,movie,1,7.09,,2397,9400,,g,1999,spring,"['Adventure', 'Drama']",['Nippon Animation']
6206,La Vilaine LuLu,33,finished_airing,special,13,,,233,16475,,,2009,spring,['Comedy'],
16702,Doraemon: Nobita to Mirai Note,397,finished_airing,ova,1,6.07,,1026,11633,,pg,,,"['Adventure', 'Fantasy', 'Kids', 'Sci-Fi', 'Shounen']",['Shin-Ei Animation']
33086,Uchuu Neko: Mardock no Bouken,78,finished_airing,ona,4,,original,269,15977,,g,2016,winter,"['Adventure', 'Comedy', 'Space']",['Asura Film']
33342,Ari to Kirigirisu,64,finished_airing,movie,1,,other,227,16573,,g,,,"['Kids', 'Music']",['Gakken Eigakyoku']
33854,KoSys! Lite,44,finished_airing,ona,2,,original,188,17243,,pg_13,2015,summer,"['Comedy', 'Slice of Life']",
34878,Dr. Slump: Arale-chan - Penguin Mura no Shouboutai,164,finished_airing,special,1,5.79,manga,588,13192,,pg_13,,,"['Comedy', 'Educational', 'Sci-Fi', 'Shounen']",
35390,Osekisho,235,finished_airing,movie,1,4.6,original,461,13891,,g,1930,spring,['Kids'],
37694,Konchuu Ninja,48,finished_airing,music,1,,original,120,18403,,g,2008,spring,"['Kids', 'Music']",
37950,Ice Kuritarou (Movie),21,finished_airing,movie,3,,original,130,18244,,g,2017,fall,['Kids'],
38974,Bouen no March,272,finished_airing,music,1,5.87,original,464,13874,,g,2018,summer,['Music'],['HOTZIPANG']
41022,Mousou Kanshou Daishou Renmei feat. Hatsune Miku,209,finished_airing,music,1,6.42,original,363,14748,,g,2016,fall,['Music'],
41278,Nagseo feat. Yerin Baek,120,finished_airing,music,1,5.9,original,214,16790,,g,2019,fall,"['Music', 'Romance']",
41534,Sonna Yoru,70,finished_airing,music,1,,original,133,18186,,pg,2017,winter,['Music'],['WHOPPERS']
43582,"Wupo, Eyu He Xiao Gu Niang",8,finished_airing,movie,1,,original,37,19732,,pg,,,['Kids'],['Shanghai Animation Film Studio']
43838,Shenma Yu Yaodao,5,finished_airing,movie,1,,other,23,20222,,pg,,,"['Fantasy', 'Kids']",['Shanghai Animation Film Studio']
44350,Tianshang Diao Xia Ge Zhubajie,1,finished_airing,tv,104,,,21,20417,,pg,,,"['Anthropomorphic', 'Fantasy', 'Kids']",
